name,episode,youtube_link,score,transcript,len,reoccuring_guest
Ahren Belisle,Min #4 — KT #725,https://youtu.be/KSGu1gbKP2Q?t=2108,0.6809999999999999,"I've been in hospitals all week with no insurance because I'm going blind in my left eye and they're like, it's not pink eye, it's not glaucoma. Did you get acid in your eye? Do I look like someone who is allowed to work with fucking acid? No. You idiot. I ate a Tide Pod Bray. God just doesn't like me. He saw me minding my own business and thought, fuck, I missed a spot on the left side. I've been trying to figure out American healthcare and I don't get it. You can get pet insurance for like $80 a month and it covers 90%. You save like $6,000 a year to be a fucking chihuahua. You know what? Maybe those teenagers with litter boxes in school are fucking genius. People already talk to me loud and cute. They pat my head. I'm gonna get pet insurance and identify as a fucking dog.",785,Nope
Serena Teal,Min #16 — KT: MaM,N/A,0.647,"Man New York is crazy. You gusy have things here that I didn't know existed. I saw and Asian midget yesterday, and I know what you're thinking. How could I tell? He was wider than he was tall, it was awesome. In my neighborhood there is a Pilates studio with a quote in the font window. ""What a wonderful thought it is that some of the best days of our lives haven't even happened yet."" Quote, Anne Frank, 1945. What an idiot. What did you not see the writing on the wall? Read the room baby girl, there's only one. It's not like you have anything else to read. It's a crazy thing to put on the front window of your Pilates studio. I feel sorry for the woman who put that there. She thinks she and Anne Frank both have better days ahead of them. I don't think she finished the book...",784,Nope
Todd Royce,Min #1 — KT #717,https://youtu.be/NFOS71XCPms&t?t=487,0.708,"What is up Austin? I have a weird relationship with my mom. Does anybody else have a weird relationship with my mom? My mom never understood boundaries when it came to me. Like she never understood that there were things I don't want to hear my mom say. Like I remember one time she came home and she said, Hey Todd, I got a joke. I go, what's that? And she goes, why can't miss piggy count to a hundred? I said, why? And she said, because at 69 she gets a little fog in her throat. I was like, mom, that's disgusting. Also, I think it should be frog. She goes, what do you mean frog? I go, at 69, she gets a little frog in her throat. It's a frog like Kermit. She goes, no, no. It's frog like cu. And I was like, mom. So now I'm a 16-year-old virgin arguing about the sexual habits of two Muppets with my mom, which is probably why I'm still in therapy. It's probably also why I get an erection every time the Muppets come on. Or I talk to my mom. That's a joke. I'm kidding. I've never gotten hard watching the Muppets grow up. Thank you guys.",1045,Nope
Jack Shaw,Min #1 — KT #728,https://youtu.be/Yd3iQE3io3Y&t?t=278,0.784,"My dad's been really struggling with trans pronouns, but he finally got it right, dude. He said, I hate them. I was like, Fuck yeah, dad. Good job. I like trans people, dude. I get it. I want a new dick too, man. I, I hate my dick, dude. I went to a drag show for the first time. Oh my God. It was amazing, dude. I saw a lady put her foot in her butt hole. I didn't even know that was an option. You could do that. That's real. I came up with a great name for a Jewish drag queen. Would you like to hear it? Yeah. Ouch. Tits. Thank you guys so much.",549,Jack Shaw
Kansei Yasuda,Min #6 — KT #712,https://youtu.be/ezuyuoP5OI8&t?t=3377,0.894,"I'm a little bit shy person, especially when I'm talking to girls. And reason why is that, because I'm the nicest bit shy person, especially when I'm talking to girls. And reason why is that because I'm the nicest person in the world. The other day, I was walking down the street with my homies. And all of a sudden, we came across with this fat ass. And all my homies went crazy. They were like, oh, I want to hit that ass. And all my homies went crazy. They were like, oh, I want to hit that ass. I want to hit that ass. But not me. I was actually seeing a future with that fat ass. I was seeing every sunset and sunrise with that fat ass. I was holding a fat ass child with that fat ass. A little bit about myself. I was born in 1996, so that makes me reincarnation with Tupac. Tupac say, small eyes on me.",809,Kansei Yasuda
Tadpole Triplett,Min #10 — KT #751,https://youtu.be/tXW0SFv1C-U&t?t=5392,0.722,"Did you ever walk into a room and not be the craziest motherfucker in there? What the fuck is that? I appreciate y'all giving me a little time outta your day. They don't let me out much. I need this shit y'all. I've been in a really, really dark place lately, but I'm about to pay the electric bill. So the futures Brian. But telling Hunter Watt jokes up here. No, I am not Ted Kozinski Jr. Y'all are insensitive. Ladies sliding in my dm. Talk about tap. Why don't you shave? Look at Tapo. So handsome. Why don't he shave? Yeah, y'all. If I shave, I look like I majored in lacrosse and fraternities. Right? A little rapey. We don't want that. So instead this is what y'all get. Look like a homeless MMA fighter Fucking Connor Mc beggar.",736,Nope
Timmy No Brakes,Min #10 — KT: OUTT,https://youtu.be/XaR_muN2LDU&t?t=6587,0.7190000000000001,"Ahhh man. I have a one-year old nephew named Niko. He's a cute baby we like him. For Christmas we went over to his house. And he was sitting on the floor on front of me, maintaining eye contact. It's never a good thing. And in this moment this fucking baby decides to stand up and take his first steps... The disrespect... Unfounded. Why don't we learn how to read a room before we walk. I tripped him...",404,Timmy No Brakes
Henry Crews,Min #3 — KT #722,https://youtu.be/g6aGhWXXJec&t?t=1501,0.7190000000000001,"Yeah. I recently realized I got fat. Yeah, like I went to the strip club and she started playing with my titties. I'm like, yo, leave my titties alone. I got sensitive nipples. No, but I'm trying to lose weight because I'm trying to date, you know, but I'm 5'5",260,Nope
Danny Martinello,Min #17 — KT: MaM,N/A,0.6459999999999999,"I've been exchanging some sexies with this girl and usually I don't send nudes unless you want em, then I'm just launching the whole fleet. And she said, ""can you take a picture but next to a remote please."". I said 100% I can, but you're getting the Roku remote though. You kidding? Send that off just being like I am a titan. It's such a strange unit of measurement to ask for though, like why wouldn't you straight up ask for a ruler, it's got inches on it. Centimetres if you want to feel like a Metric Massive Man. I thought that's so strange though right, cuz no dudes gonna ask for scale. They're never gonna just like, ""yeah nice, beautiful pussy, but do you think you take it next to a toaster please. Just really wanna see what kinda slot you're working with here."". Find out she's working with a couple kids, you're like, ""Oh yeah, it's a 4-banger toaster for sure. You gotta dump a couple of crumbs onto that tray."".",928,Nope
Kam Patterson,Min #6 — KT #711,https://youtu.be/z-21SI0mtv4?t=4460,0.67,"I think people should research cucks. We need to look into them a little more. Nobody, that's weird to me. I think about it a lot. I have a theory on why people do cuck shit. I have an idea in my mind. I think it start like real young. Like somebody like seven years old and it's like a thunderstorm outside and you don't sleep with your mom room no more, but you scared, you scared. So you got to go in your mom room cause it's thunderstorm outside. You take your little teddy bear and your little blanket and you walk into your mom's room and she in there just getting donkey fucked. Like I mean, just head on foot. Just she getting, just demolished in your face. That's your seven. Seven, she just getting fucked like hard. Like hard as fuck, man. And you go to her, who hit this man? Why is she doing this? And why is my dick hard? And that's how it would get started, right? And I really think it's usually just white people. That's y'all shit, really. You clapping, you scared me for that. That's terrifying. Like, yeah, I like shit like that, nigga, hell yeah. The scariest part about the cuck shit to me as a black man is like, I'm who y'all looking for, which is scary. Really, like I do shows all the time and people always come up to me like, hey, hey, she look good to you? You wanna fuck her? And I go, not for free. And I'm gonna tell you something, man. I told y'all this on the show before, my dick not huge, right? So I would feel weird going somewhere to fuck somebody's wife, and I pull my dick out, and he go, Nick, I could have did this.",1558,Kam Patterson
